Date,temperature_2m_max,temperature_2m_min,dbt,wbt,relative_humidity_2m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,surface_pressure_mean,et0_fao_evapotranspiration,precipitation_sum,vapour_pressure_deficit_max,sunshine_duration
2012-11-16,27.3,16.5,21.2,17.3,71,16.3,10,18.0,1012.1,3.82,0.0,1.91,37060.82
2012-11-17,26.0,17.9,21.5,18.5,77,11.2,70,8.45,1011.1,2.09,5.9,1.5,22746.54
2012-11-18,28.0,21.1,23.7,19.7,70,9.6,86,11.49,1010.3,2.83,0.0,1.71,28125.23
2012-11-19,28.7,21.5,24.5,20.2,69,10.8,73,14.21,1010.1,3.36,0.0,1.87,34120.51
2012-11-20,26.5,21.8,23.7,19.4,67,11.5,63,10.81,1011.7,2.76,0.1,1.59,34939.43
2012-11-21,28.0,19.4,23.1,18.8,69,10.2,73,15.79,1011.8,3.53,0.0,1.97,36000.0
2012-11-22,27.5,17.8,22.5,18.5,71,10.5,54,16.61,1011.4,3.44,0.0,1.87,36123.02
2012-11-23,27.3,17.1,21.8,18.0,73,7.3,63,16.6,1011.4,3.23,0.0,1.87,36145.17
2012-11-24,27.5,17.4,21.9,18.9,78,9.1,13,14.44,1010.9,3.0,0.0,1.72,36000.0
2012-11-25,26.4,15.5,20.9,16.6,68,9.5,0,17.21,1012.0,3.4,0.0,2.04,36460.47
2012-11-26,27.4,14.5,21.1,16.5,67,9.4,4,16.93,1012.3,3.55,0.0,2.26,36211.17
2012-11-27,26.9,15.2,21.0,16.8,69,11.1,2,16.81,1011.5,3.46,0.0,2.08,36232.9
2012-11-28,26.3,14.3,19.8,15.6,69,9.2,0,16.97,1011.3,3.46,0.0,2.07,36254.41
2012-11-29,25.7,13.8,19.3,15.1,68,10.0,0,17.04,1010.1,3.46,0.0,2.07,36003.06
2012-11-30,25.8,12.9,19.1,14.9,68,9.5,0,16.89,1010.3,3.27,0.0,2.01,36023.71
2012-12-01,27.1,13.3,19.7,15.7,70,10.9,48,16.65,1011.7,3.5,0.0,2.1,36044.06
2012-12-02,26.7,13.6,19.6,15.5,70,12.0,43,16.52,1013.2,3.53,0.0,2.08,36000.0
2012-12-03,25.8,13.6,19.1,14.9,68,10.5,55,16.41,1013.0,3.38,0.0,1.98,36000.0
2012-12-04,26.2,13.6,19.4,15.3,69,9.9,31,16.57,1012.2,3.37,0.0,1.98,36000.0
2012-12-05,26.9,13.6,19.9,15.3,66,9.9,26,16.59,1012.1,3.44,0.0,2.22,36000.0
2012-12-06,26.6,12.9,20.0,15.0,63,9.9,0,16.61,1011.8,3.5,0.0,2.26,36000.0
2012-12-07,26.3,12.8,20.1,15.2,64,9.9,34,16.3,1011.2,3.42,0.0,2.2,36000.0
2012-12-08,26.8,14.3,20.3,15.1,62,9.3,8,16.7,1010.8,3.46,0.0,2.34,36000.0
2012-12-09,27.2,12.9,19.9,15.3,66,10.1,11,15.41,1010.4,3.11,0.0,2.35,36000.0
2012-12-10,27.0,15.1,20.4,16.3,70,7.7,16,15.08,1011.0,2.96,0.0,2.13,36000.0
2012-12-11,26.8,16.2,21.6,19.6,85,10.4,63,11.78,1010.9,2.35,1.6,1.35,35013.2
2012-12-12,24.9,19.3,21.8,20.4,89,12.9,30,9.01,1010.9,1.76,3.9,0.9,29095.07
2012-12-13,24.9,18.9,21.4,20.1,90,7.1,76,7.48,1012.8,1.47,4.3,0.79,15786.98
2012-12-14,26.3,18.5,21.9,19.9,85,6.8,43,11.56,1015.5,2.29,0.1,1.31,29255.3
2012-12-15,26.5,16.9,21.4,18.9,81,10.7,32,12.66,1015.3,2.63,0.0,1.48,33785.96
2012-12-16,26.6,16.8,21.0,18.2,79,12.6,69,13.98,1015.5,2.84,0.0,1.58,36000.0
2012-12-17,25.7,15.3,20.6,17.5,77,10.5,74,15.46,1013.8,3.02,0.0,1.64,36000.0
2012-12-18,25.8,14.3,19.6,16.2,75,14.0,18,16.31,1013.2,3.29,0.0,1.8,36000.0
